id,name,playName,wikidataId,normalizedGenre,libretto,firstAuthor,title,subtitle,numOfCoAuthors,maxDegreeIds,numOfSegments,numOfActs,numOfSpeakers,numOfSpeakersMale,numOfSpeakersFemale,numOfSpeakersUnknown,numOfPersonGroups,numOfP,numOfL,wikipediaLinkCount,wordCountText,wordCountSp,wordCountStage,yearWritten,yearPremiered,yearPrinted,yearNormalized,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,averageDegree,density,averageClustering,size,maxDegree,numConnectedComponents,numEdges,diameter,averagePathLength
fre000583,du-ryer-clitophon,du-ryer-clitophon,,Tragicomedy,False,Du Ryer,Clitophon,Tragi-Comédie,0,clitophon,58,0,25,18,4,3,0,0,1968,,17667,17064,0,,1629.0,1632,1629.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_CLITOPHON.xml', 'http://theatre-classique.fr/pages/documents/DURYER_CLITOPHON.xml']",,,,,5.28,0.22,0.6735917415917411,25,16.0,1.0,66.0,5.0,2.156666666666666
fre000584,du-ryer-dynamis,du-ryer-dynamis,,Tragicomedy,False,Du Ryer,Dynamis,Reine de Carie.,0,dynamis,29,5,9,4,3,2,0,0,2065,,18726,18323,28,,1650.0,1653,1650.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_DYNAMIS.xml', 'http://theatre-classique.fr/pages/documents/DURYER_DYNAMIS.xml']",,,,,4.888888888888889,0.611111111111111,0.766666666666666,9,8.0,1.0,22.0,2.0,1.388888888888888
fre000585,du-ryer-esther,du-ryer-esther,,Tragedy,False,Du Ryer,Esther,Tragédie,0,haman,24,5,9,4,3,2,0,0,1925,,17457,16830,0,,1640.0,1644,1640.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_ESTHER.xml', 'http://theatre-classique.fr/pages/documents/DURYER_ESTHER.xml']",,,,,4.222222222222222,0.527777777777777,0.712169312169312,9,7.0,1.0,19.0,3.0,1.527777777777777
fre000586,du-ryer-lisandre-caliste,du-ryer-lisandre-caliste,,Tragicomedy,False,Du Ryer,Lisandre et Caliste,Tragi-Comédie,0,lisandre,21,5,24,17,1,6,0,0,2050,,18234,18013,11,,1632.0,1632,1632.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_LISANDRECALISTE.xml', 'http://theatre-classique.fr/pages/documents/DURYER_LISANDRECALISTE.xml']",,,,,8.833333333333334,0.384057971014492,0.7772947339897801,24,19.0,2.0,106.0,3.0,1.596837944664031
fre000587,du-ryer-lucrece,du-ryer-lucrece,,Tragedy,False,Du Ryer,Lucrèce,Tragédie,0,lucrece|livie,21,5,9,6,3,0,0,0,1572,,14592,13910,33,,1638.0,1638,1638.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_LUCRECE.xml', 'http://theatre-classique.fr/pages/documents/DURYER_LUCRECE.xml']",,,,,4.666666666666667,0.583333333333333,0.7386243386243381,9,7.0,1.0,21.0,3.0,1.444444444444444
fre000588,du-ryer-nitocris,du-ryer-nitocris,,Tragicomedy,False,Du Ryer,Nitocris Reine de Babylone,Tragi-Comédie,0,cleodate,29,5,7,4,3,0,0,0,1805,,16508,16143,10,,1639.0,1650,1639.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_NITOCRIS.xml', 'http://theatre-classique.fr/pages/documents/DURYER_NITOCRIS.xml']",,,,,4.2857142857142865,0.7142857142857141,0.8428571428571421,7,6.0,1.0,15.0,2.0,1.2857142857142851
fre000589,du-ryer-saul,du-ryer-saul,,Tragedy,False,Du Ryer,Saül,Tragédie,0,saül,26,5,9,5,2,2,0,0,1825,,16607,15840,20,,1640.0,1642,1640.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_SAUL.xml', 'http://theatre-classique.fr/pages/documents/DURYER_SAUL.xml']",,,,,4.222222222222222,0.527777777777777,0.7068783068783061,9,7.0,1.0,19.0,3.0,1.5
fre000590,du-ryer-scevole,du-ryer-scevole,,Tragedy,False,Du Ryer,Scévole,Tragédie,0,junie,24,5,8,6,2,0,0,0,1776,,16197,15513,6,,1646.0,1647,1646.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_SCEVOLE.xml', 'http://theatre-classique.fr/pages/documents/DURYER_SCEVOLE.xml']",,,,,5.25,0.75,0.875,8,7.0,1.0,21.0,2.0,1.25
fre000591,du-ryer-themistocle,du-ryer-themistocle,,Tragedy,False,Du Ryer,Thémistocle,Tragédie,0,artabaze,28,5,9,5,3,1,0,0,2090,,19051,18711,0,,1646.0,1648,1646.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_THEMISTOCLE.xml', 'http://theatre-classique.fr/pages/documents/DURYER_THEMISTOCLE.xml']",,,,,4.444444444444445,0.555555555555555,0.6190476190476191,9,7.0,1.0,20.0,3.0,1.527777777777777
fre000592,du-ryer-vendanges-de-suresnes,du-ryer-vendanges-de-suresnes,,Comedy,False,Du Ryer,Les Vendanges de Suresnes,Comédie,0,several characters,36,5,11,6,5,0,0,0,1943,,18356,17428,106,,1636.0,1636,1636.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURYER_VENDANGESDESURESNES.xml', 'http://theatre-classique.fr/pages/documents/DURYER_VENDANGESDESURESNES.xml']",,,,,8.545454545454545,0.854545454545454,0.91010101010101,11,10.0,1.0,47.0,2.0,1.145454545454545
fre000529,dubosc-balance-d-etat,dubosc-balance-d-etat,,Tragicomedy,False,Du Bosc de Montandré,La Balance d'Etat,Tragi-Comédie Allégorique.,0,pamphage,26,5,13,9,2,2,0,1,1894,,18847,16108,10,,1652.0,1652,1652.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUBOSC_BALANCEDETAT.xml', 'http://theatre-classique.fr/pages/documents/DUBOSC_BALANCEDETAT.xml']",,,,,3.846153846153846,0.32051282051282004,0.744566544566544,13,9.0,1.0,25.0,3.0,1.871794871794871
fre000530,duche-absalon,duche-absalon,,Tragedy,False,Duché de Vancy,Absalon,"Tragédie, Tirée de l'Ecriture Sainte.",0,several characters,31,5,10,5,2,3,0,0,1630,,15951,13968,57,,1712.0,1702,1702.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUCHE_ABSALON.xml', 'http://theatre-classique.fr/pages/documents/DUCHE_ABSALON.xml']",,,,,5.2,0.5777777777777771,0.706190476190476,10,7.0,1.0,26.0,3.0,1.488888888888889
fre001685,duflot-desarbres-deux-hommes-pour-un-placard,duflot-desarbres-deux-hommes-pour-un-placard,,,False,Duflot,Deux Hommes pour un Placard,Vaudeville en un Acte,1,clara|ursule,16,0,8,2,2,4,0,389,85,,5553,5325,526,,,1860,1860.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFLOT-DESARBRES_DEUXHOMMESPOURUNPLACARD.xml', 'http://theatre-classique.fr/pages/documents/DUFLOT-DESARBRES_DEUXHOMMESPOURUNPLACARD.xml']",,,,,5.75,0.8214285714285711,0.94047619047619,8,7.0,1.0,23.0,2.0,1.178571428571428
fre000536,dufresny-adieux-des-officiers,dufresny-adieux-des-officiers,,Comedy,False,Dufresny,Les Adieux des Officiers,Ou Vénus Justifiée.,0,venus,8,1,20,12,3,5,0,110,320,,6361,6086,376,,1693.0,1693,1693.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_ADIEUXDESOFFICIERS.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_ADIEUXDESOFFICIERS.xml']",,,,,7.1,0.373684210526315,0.875507708665603,20,19.0,1.0,71.0,2.0,1.6263157894736842
fre000537,dufresny-chevalier-joueur,dufresny-chevalier-joueur,,Comedy,False,Dufresny,Le Chevalier Joueur,Comédie en en Prose.,0,frontin|le-chevalier,44,6,11,5,3,3,0,590,8,,13298,12890,182,,1697.0,1697,1697.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_CHEVALIERJOUEUR.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_CHEVALIERJOUEUR.xml']",,,,,4.363636363636363,0.436363636363636,0.7004329004329001,11,8.0,2.0,24.0,2.0,1.351351351351351
fre000538,dufresny-coquette-du-village,dufresny-coquette-du-village,,Comedy,False,Dufresny,La Coquette de Village ou Le Lot Supposé,Comédie en Trois Actes.,0,several characters,26,2,6,4,2,0,0,1,1076,,11214,10140,119,,1715.0,1715,1715.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_COQUETTEDUVILLAGE.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_COQUETTEDUVILLAGE.xml']",,,,,5.0,1.0,1.0,6,5.0,1.0,15.0,1.0,1.0
fre000539,dufresny-dedit,dufresny-dedit,,Comedy,False,Dufresny,Le Dédit,Comédie,0,frontin|valere,12,1,7,3,3,1,0,0,624,,4899,4762,5,,1719.0,1719,1719.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_DEDIT.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_DEDIT.xml']",,,,,4.857142857142857,0.8095238095238091,0.9238095238095231,7,6.0,1.0,17.0,2.0,1.19047619047619
fre000540,dufresny-depart-des-comediens,dufresny-depart-des-comediens,,Comedy,False,Dufresny,Le Départ des Comédiens,Comédie en un Acte.,0,arlequin,9,1,11,6,1,4,0,116,122,,3933,3751,270,,1794.0,1694,1694.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_DEPARTDESCOMEDIENS.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_DEPARTDESCOMEDIENS.xml']",,,,,6.909090909090909,0.69090909090909,0.7838383838383831,11,10.0,1.0,38.0,2.0,1.309090909090909
fre000541,dufresny-double-veuvage,dufresny-double-veuvage,,Comedy,False,Dufresny,Le Double Veuvage,Comédie en Trois Actes.,0,gusmand,39,4,15,6,5,4,0,649,167,,13339,12940,202,,1702.0,1699,1699.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_DOUBLEVEUVAGE.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_DOUBLEVEUVAGE.xml']",,,,,7.066666666666666,0.5047619047619041,0.763732563732563,15,12.0,2.0,53.0,2.0,1.329113924050632
fre000542,dufresny-esprit-de-contradiction,dufresny-esprit-de-contradiction,,Comedy,False,Dufresny,L'Esprit de Contradiction,Comédie,0,madame-oronte,31,1,8,4,2,2,0,369,0,,7373,7026,85,,1700.0,1700,1700.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_ESPRITDECONTRADICTION.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_ESPRITDECONTRADICTION.xml']",,,,,5.0,0.7142857142857141,0.7773809523809521,8,7.0,1.0,20.0,2.0,1.2857142857142851
fre000543,dufresny-faux-honnete-homme,dufresny-faux-honnete-homme,,Comedy,False,Dufresny,Le Faux Honnête Homme,Comédie en Trois Actes.,0,la-marquise,38,3,9,5,4,0,0,677,0,,14848,14580,55,,1703.0,1703,1703.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_FAUXHONNETEHOMME.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_FAUXHONNETEHOMME.xml']",,,,,6.222222222222222,0.777777777777777,0.8994708994708991,9,8.0,1.0,28.0,2.0,1.222222222222222
fre000544,dufresny-faux-instinct,dufresny-faux-instinct,,Comedy,False,Dufresny,Le Faux Instinct,Comédie,0,toinette|le-nourricier,43,3,16,3,5,8,0,408,24,,10638,9483,58,,1707.0,1707,1707.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_FAUXINSTINCT.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_FAUXINSTINCT.xml']",,,,,8.375,0.558333333333333,0.823846292596292,16,14.0,1.0,67.0,2.0,1.441666666666666
fre000545,dufresny-faux-sincere,dufresny-faux-sincere,,Comedy,False,Dufresny,Le Faux Sincère,Comédie,0,laurette,49,5,11,6,4,1,0,0,2068,,18083,17667,34,,1731.0,1731,1731.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_FAUXSINCERE.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_FAUXSINCERE.xml']",,,,,6.727272727272727,0.6727272727272721,0.8552669552669551,11,10.0,1.0,37.0,2.0,1.3272727272727272
fre000546,dufresny-jaloux-honteux,dufresny-jaloux-honteux,,Comedy,False,Dufresny,Le Jaloux Honteux,Comédie en Cinq Actes.,0,lisette|le-president|frontin,46,5,9,5,4,0,0,699,0,,15224,14869,123,,1708.0,1708,1708.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_JALOUXHONTEUX.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_JALOUXHONTEUX.xml']",,,,,6.666666666666667,0.833333333333333,0.8915343915343911,9,8.0,1.0,30.0,2.0,1.166666666666666
fre000547,dufresny-joueuse,dufresny-joueuse,,Comedy,False,Dufresny,La Joueuse,"Comédie en Cinq Actes, avec un Divertissement.",0,several characters,54,5,11,5,5,1,0,802,76,,17138,16769,29,,1709.0,1699,1699.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_JOUEUSE.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_JOUEUSE.xml']",,,,,7.090909090909091,0.7090909090909091,0.8683261183261181,11,9.0,1.0,39.0,2.0,1.290909090909091
fre000549,dufresny-mal-assortis,dufresny-mal-assortis,,Comedy,False,Dufresny,Les Mal-Assortis,Comédie en Deux Actes.,0,arlequin,11,2,15,2,2,11,0,180,380,,7422,7014,409,,1693.0,1693,1693.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_MALASSORTIS.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_MALASSORTIS.xml']",,,,,5.066666666666666,0.361904761904761,0.8125030525030521,15,14.0,1.0,38.0,2.0,1.638095238095238
fre000548,dufresny-malade-sans-maladie,dufresny-malade-sans-maladie,,Comedy,False,Dufresny,La Malade sans Maladie,Comédie en Cinq Actes,0,several characters,42,5,7,2,4,1,0,685,0,,14669,14345,72,,1699.0,1699,1699.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_MALADESANSMALADIE.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_MALADESANSMALADIE.xml']",,,,,6.0,1.0,1.0,7,6.0,1.0,21.0,1.0,1.0
fre000550,dufresny-mariage-fait-et-rompu,dufresny-mariage-fait-et-rompu,,Comedy,False,Dufresny,Le Mariage Fait et Rompu,Comédie en Trois Actes.,0,several characters,30,3,10,5,4,1,0,1,1260,,10838,10506,69,,1721.0,1721,1721.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_MARIAGEFAITETROMPU.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_MARIAGEFAITETROMPU.xml']",,,,,7.4,0.8222222222222221,0.8920634920634921,10,9.0,1.0,37.0,2.0,1.177777777777777
fre000551,dufresny-negligent,dufresny-negligent,,Comedy,False,Dufresny,Le Négligent,"Comédie en Trois Actes, avec un Prologue.",0,fanchon|le-marquis,47,4,13,7,3,3,0,797,97,,15244,14790,106,,1692.0,1692,1692.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_NEGLIGENT.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_NEGLIGENT.xml']",,,,,4.307692307692307,0.35897435897435903,0.7072649572649571,13,9.0,1.0,28.0,3.0,1.7435897435897432
fre000552,dufresny-noce-interrompue,dufresny-noce-interrompue,,Comedy,False,Dufresny,La Noce Interrompue,Comédie en un Acte.,0,adrien,24,1,12,6,2,4,0,303,84,,7983,7743,107,,1699.0,1699,1699.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_NOCEINTERROMPUE.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_NOCEINTERROMPUE.xml']",,,,,6.666666666666667,0.6060606060606061,0.897510822510822,12,11.0,1.0,40.0,2.0,1.393939393939394
fre000553,dufresny-reconciliation-normande,dufresny-reconciliation-normande,,Comedy,False,Dufresny,La Réconciliation Normande,Comédie en Cinq Actes,0,nerine|falaise,49,5,10,5,3,2,0,0,1867,,15649,15314,138,,1719.0,1719,1719.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNY_RECONCILIATIONNORMANDE.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNY_RECONCILIATIONNORMANDE.xml']",,,,,6.2,0.6888888888888881,0.878174603174603,10,9.0,1.0,31.0,2.0,1.311111111111111
fre000531,dufresny-regnard-augmentation-baguette,dufresny-regnard-augmentation-baguette,,Comedy,False,Regnard,"L'Augmentation de la Baguette, Comédie en un Acte",,1,roger|le-druide,5,1,6,3,2,1,0,54,169,,3096,2561,46,,1693.0,1693,1693.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNYREGNARD_AUGMENTATIONBAGUETTE.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNYREGNARD_AUGMENTATIONBAGUETTE.xml']",,,,,2.666666666666666,0.533333333333333,0.7222222222222221,6,4.0,2.0,8.0,2.0,1.2
fre000532,dufresny-regnard-baguette-vulcain,dufresny-regnard-baguette-vulcain,,Comedy,False,Regnard,"La Baguette de Vulcain, Comédie en un Acte",,1,roger,7,1,10,4,3,3,0,58,201,,3633,3060,150,,1693.0,1693,1693.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNYREGNARD_BAGUETTEVULCAIN.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNYREGNARD_BAGUETTEVULCAIN.xml']",,,,,6.6,0.7333333333333331,0.9095238095238091,10,9.0,1.0,33.0,2.0,1.266666666666666
fre000533,dufresny-regnard-chinois,dufresny-regnard-chinois,,Comedy,False,Regnard,"Les Chinois, Comédie en Quatre Actes",,0,roquillard,28,5,18,6,3,9,0,320,68,,11592,10696,470,,1692.0,1692,1692.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNYREGNARD_CHINOIS.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNYREGNARD_CHINOIS.xml']",,,,,3.8888888888888893,0.22875816993464002,0.673412698412698,18,10.0,3.0,35.0,3.0,1.5789473684210522
fre000534,dufresny-regnard-naissance-d-amadis,dufresny-regnard-naissance-d-amadis,,Comedy,False,Regnard,"La Naissance d'Amadis, Comédie en un Acte",,1,perion|galaor|dariolette,13,1,8,2,2,4,0,78,166,,3683,3185,153,,1694.0,1694,1694.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNYREGNARD_NAISSANCEDAMADIS.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNYREGNARD_NAISSANCEDAMADIS.xml']",,,,,5.5,0.785714285714285,0.892857142857142,8,7.0,1.0,22.0,2.0,1.214285714285714
fre000535,dufresny-regnard-suite-foire-saint-germain,dufresny-regnard-suite-foire-saint-germain,,Comedy,False,Regnard,"La Suite de la Foire Saint-Germain, ou Les Momies d'Egypte, Comédie",,0,arlequin,13,1,10,5,1,4,0,148,176,,7033,6141,356,,1696.0,1696,1696.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUFRESNYREGNARD_SUITEFOIRESAINTGERMAIN.xml', 'http://theatre-classique.fr/pages/documents/DUFRESNYREGNARD_SUITEFOIRESAINTGERMAIN.xml']",,,,,4.8,0.533333333333333,0.80547619047619,10,9.0,1.0,24.0,2.0,1.4666666666666661
fre000554,dugazon-modere,dugazon-modere,,Comedy,False,Dugazon,Le Modéré,Comédie en un Acte et en vers,0,dufour|moderantin,18,1,12,7,1,4,0,0,647,,6456,5883,142,,1793.0,1793,1793.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUGAZON_MODERE.xml', 'http://theatre-classique.fr/pages/documents/DUGAZON_MODERE.xml']",,,,,8.5,0.772727272727272,0.9286195286195281,12,11.0,1.0,51.0,2.0,1.227272727272727
fre000555,duhomme-chapelle-boileau,duhomme-chapelle-boileau,,,False,Duhomme,Chapelle et Boileau,Ou le Précheur Converti,0,boileau|chapelle|la-servante,1,1,3,2,0,1,0,0,406,,3978,3806,344,,,1846,1846.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUHOMME_CHAPELLEBOILEAU.xml', 'http://theatre-classique.fr/pages/documents/DUHOMME_CHAPELLEBOILEAU.xml']",,,,,2.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0
fre000556,dumaniant-belle-esclave,dumaniant-belle-esclave,,Comedy,False,Dumaniant,La Belle Esclave,Ou Valcour et Zéila,0,zeila|valcour|selim,15,0,9,3,3,3,0,119,339,,4784,4445,79,,1787.0,1787,1787.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUMANIANT_BELLEESCLAVE.xml', 'http://theatre-classique.fr/pages/documents/DUMANIANT_BELLEESCLAVE.xml']",,,,,6.888888888888889,0.861111111111111,0.94047619047619,9,8.0,1.0,31.0,2.0,1.138888888888888
fre000557,dumaniant-dragon-de-thionville,dumaniant-dragon-de-thionville,,,False,Dumaniant,Le Dragon de Thionvile,"Fait Historique en un Acte, et en Prose.",0,le-chevalier,12,1,5,2,0,3,0,176,0,,5572,5033,122,,1786.0,1786,1786.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUMANIANT_DRAGONDETHIONVILLE.xml', 'http://theatre-classique.fr/pages/documents/DUMANIANT_DRAGONDETHIONVILLE.xml']",,,,,2.4,0.6000000000000001,0.6000000000000001,5,4.0,1.0,6.0,2.0,1.4
fre000559,dumaniant-francais-en-huronie-1787,dumaniant-francais-en-huronie-1787,,Comedy,False,Dumaniant,Le Français en Huronie,"Comédie en un Acte, et en Vers.",0,frontin|valcour,13,0,6,4,1,1,0,0,638,,5957,5609,174,,1787.0,1787,1787.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUMANIANT_FRANCAISENHURONIE_1787.xml', 'http://theatre-classique.fr/pages/documents/DUMANIANT_FRANCAISENHURONIE_1787.xml']",,,,,4.0,0.8,0.8444444444444441,6,5.0,1.0,12.0,2.0,1.2
fre000558,dumaniant-francais-en-huronie,dumaniant-francais-en-huronie,,Comedy,False,Dumaniant,Le Français en Huronie,"Comédie en un Acte, et en Vers.",0,zamire|frontin,11,0,6,4,1,1,0,0,732,,6444,6319,41,,,1778,1778.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUMANIANT_FRANCAISENHURONIE.xml', 'http://theatre-classique.fr/pages/documents/DUMANIANT_FRANCAISENHURONIE.xml']",,,,,4.0,0.8,0.9,6,5.0,1.0,12.0,2.0,1.2
fre000560,dumaniant-henri-et-perrine,dumaniant-henri-et-perrine,,Comedy,False,Dumaniant,Henri et Perrine,"Comédie en un Acte et en Prose, Imitée du Danois.",0,several characters,16,1,6,3,3,0,0,441,0,,7127,6944,167,,1801.0,1801,1801.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUMANIANT_HENRIETPERRINE.xml', 'http://theatre-classique.fr/pages/documents/DUMANIANT_HENRIETPERRINE.xml']",,,,,5.0,1.0,1.0,6,5.0,1.0,15.0,1.0,1.0
fre000561,dumaniant-jodelet,dumaniant-jodelet,,Comedy,False,Dumaniant,Jodelet,Comédie en un Acte et en Prose,0,justine,21,1,7,4,2,1,0,413,0,,7099,6763,157,,1798.0,1798,1798.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUMANIANT_JODELET.xml', 'http://theatre-classique.fr/pages/documents/DUMANIANT_JODELET.xml']",,,,,4.2857142857142865,0.7142857142857141,0.8428571428571421,7,6.0,1.0,15.0,2.0,1.2857142857142851
fre000562,dumas-don-juan,dumas-don-juan,,,False,Dumas,Don Juan de Marana,Ou la Chute d'un Ange,0,don-juan,52,5,34,12,8,14,0,1086,369,,25993,25009,2296,,1836.0,1836,1836.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUMAS_DONJUAN.xml', 'http://theatre-classique.fr/pages/documents/DUMAS_DONJUAN.xml']",,,,,6.9411764705882355,0.21033868092691602,0.774193722153873,34,31.0,1.0,118.0,4.0,1.893048128342246
fre000564,dupaty-arlequin-tout-seul,dupaty-arlequin-tout-seul,,Comedy,False,Dupaty,Arlequin Tout Seul,Comédie-Monologue,0,arlequin|le-public,1,1,2,1,0,1,0,83,257,,5960,4618,939,,1798.0,1798,1798.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUPATY_ARLEQUINTOUTSEUL.xml', 'http://theatre-classique.fr/pages/documents/DUPATY_ARLEQUINTOUTSEUL.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre000563,dupaty-luce-salverte-bievre,dupaty-luce-salverte-bievre,,Comedy,False,Corneille,Monsieur de Bievre,Ou l'Abus de l'Esprit,0,bievre|dubois,17,1,7,1,1,5,0,245,347,,6263,5833,236,,,1798,1798.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DUPATY-LUCE-SALVERTE_BIEVRE.xml', 'http://theatre-classique.fr/pages/documents/DUPATY-LUCE-SALVERTE_BIEVRE.xml']",,,,,4.857142857142857,0.8095238095238091,0.9238095238095231,7,6.0,1.0,17.0,2.0,1.19047619047619
fre000566,durant-a-bon-chat-bon-rat,durant-a-bon-chat-bon-rat,,,False,Durant,A Bon Chat Bon Rat,Proverbe,0,madame-de-montire,5,1,4,2,2,0,0,20,0,,1544,1374,0,,,1699,1699.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURANT_ABONCHATBONRAT.xml', 'http://theatre-classique.fr/pages/documents/DURANT_ABONCHATBONRAT.xml']",,,,,2.0,0.6666666666666661,0.583333333333333,4,3.0,1.0,4.0,2.0,1.333333333333333
fre000567,durant-a-laver-la-tete,durant-a-laver-la-tete,,,False,Durant,A Laver la Tête d'Ane on y Perd sa Lessive,Proverbe,1,monsieur-pedanta|monsieur-de-formont|le-comte,4,1,11,3,2,6,0,46,1,,2190,1998,8,,,1699,1699.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURANT_ALAVERLATETE.xml', 'http://theatre-classique.fr/pages/documents/DURANT_ALAVERLATETE.xml']",,,,,7.090909090909091,0.7090909090909091,0.853535353535353,11,9.0,1.0,39.0,3.0,1.309090909090909
fre000568,durant-bonne-renommee,durant-bonne-renommee,,,False,Durant,Bonne Renomée Vaut Mieux que Ceinture Dorée,Proverbe,0,several characters,2,1,4,2,2,0,0,20,1,,1344,1211,0,,,1699,1699.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/DURANT_BONNERENOMMEE.xml', 'http://theatre-classique.fr/pages/documents/DURANT_BONNERENOMMEE.xml']",,,,,3.0,1.0,1.0,4,3.0,1.0,6.0,1.0,1.0
